source,target,weight
AHRQ_AdjustmentDO_DT,anomdxDT,-0.165415720124237
AHRQ_AdjustmentDO_DT,genitaldxDT,0.120008511437622
AHRQ_Anemia_DT,AHRQ_AbdominalHernia_DT,0.168454258056268
AHRQ_Anemia_DT,AHRQ_AcquiredDeformities_DT,-0.183813268750898
AHRQ_Anemia_DT,AHRQ_AdjustmentDO_DT,-0.140857350111344
AHRQ_Anemia_DT,AHRQ_Asthma_DT,-0.0204319257393056
AHRQ_Anemia_DT,AHRQ_AttentionDeficitDO_DT,-0.237164650516591
AHRQ_Anemia_DT,AHRQ_BacterialInfection_DT,0.603858059432323
AHRQ_Anemia_DT,AHRQ_BiliaryTractDs_DT,0.341699857249741
AHRQ_Anemia_DT,AHRQ_Burns_DT,0.314066104013783
AHRQ_Anemia_DT,AHRQ_CNSInfection_DT,0.75446598177003
AHRQ_Anemia_DT,AHRQ_CerebrovascularDs_DT,0.155723984347985
AHRQ_Anemia_DT,AHRQ_COPDAndBronchiectasis_DT,0.15389244232671
AHRQ_Anemia_DT,AHRQ_ChronicUlcerOfSkin_DT,1.20800084057723
AHRQ_Anemia_DT,AHRQ_CoagulationDO_DT,1.33253220164967
AHRQ_Anemia_DT,AHRQ_ComaBrainDamage_DT,0.632183997316065
AHRQ_Anemia_DT,AHRQ_CrushingInjuryOrInternalIn0,0.813780908133312
AHRQ_Anemia_DT,AHRQ_DementiaAndOthDO_DT,0.419085234191039
AHRQ_Anemia_DT,AHRQ_DevelopmentalDO_DT,0.0303949322668083
AHRQ_Anemia_DT,AHRQ_DisOfArteries_DT,0.239222788469974
AHRQ_Anemia_DT,AHRQ_DisOfMouth_DT,-0.119439923246327
AHRQ_Anemia_DT,AHRQ_DisOfTheHeart_DT,0.308264309491671
AHRQ_Anemia_DT,AHRQ_DisOfTheUrinarySystem_DT,0.329978605181542
AHRQ_Anemia_DT,AHRQ_DisOfVeins_DT,0.375397131750763
AHRQ_Anemia_DT,AHRQ_DisOfWhiteBloodCells_DT,1.027480322214
AHRQ_Anemia_DT,AHRQ_DOOfLipidMetabolism_DT,0.135945470396429
AHRQ_Anemia_DT,AHRQ_DOOfTeethAndJaw_DT,0.014970719295038
AHRQ_Anemia_DT,AHRQ_DOInChildhood_DT,-0.115617499267492
AHRQ_Anemia_DT,AHRQ_EarConditions_DT,-0.0810016797649776
AHRQ_Anemia_DT,AHRQ_EpilepsyConvulsions_DT,0.498273243840187
